id,txt
525,"價數 一定比 臺灣 俗足濟 ，"
526,"死的 顛倒是 臺灣農民 。"
527,"臺南縣 農會總幹事 吳正仁 嘛講 ，"
528,"玉井 檨仔 銷售到 中國 拄著 主要的 問題 ，"
529,"也就是 產地 標示的 問題 ，"
530,"中國 共 臺商 到 海南島 、"
531,"捲冬 遐的所在 種作的 檨仔 ，"
532,"全部 攏列為 「 臺灣 水果 」 ，"
533,"毋過 中國 檨仔 價數 真俗 ，"
534,"臺灣 檨仔 成本較懸 ，"
535,"相對的 品質 也家懸 ，"
536,"產地 無明白 話分 ，"
537,"對 臺灣 檨仔的 銷售 價數 造成 影響 。"
538,"中國 魚目混珠 的 模仿戰 ，"
539,"甚至予有 「 臺灣水果大王 」 稱呼的 林志鴻 ，"
540,"嘛是 慘敗離規 。"
541,"兩千空五年 中國國民黨 和 中國共產黨 的 「 連撈會 」 ，"
542,"簇成 北京政府 開放 臺灣水果 零關稅 銷中國 ，"
543,"林志鴻 看好 市場商機 ，"
544,"決定成立 公司 大量 進口 臺灣水果 ，"
545,"無想到 拍賣贏 實際上佇 海南 、"
546,"福建 遐的所在 生產的 水果 ，"
547,"嘛拍著 「 臺灣 水果 」 的 名號 拚價數 ，"
548,"不過三年外 ，"
549,"林志鴻 都慘賠 欲倚 新臺票 八千萬箍 ，"
550,"伊決定 放棄 。"
551,"中興大學 名譽教授 吳明敏 都表示 ，"
552,"農產品 直 銷 中國 ，"
553,"伊擔心 到時 又閣是 ，"
554,"「 馬上 袂出去的 少 、"
555,"尾入來的 濟 」 ；"
556,"吳明敏 講 ，"
557,"今年 一月 到 九月 中國 銷臺灣的 生鮮產品 ，"
558,"攏總 八百 十六萬 兩千箍美金 ，"
559,"臺灣 銷中國的 干焦 一百 四十二萬 兩千箍美金 ，"
560,"差距達 五點七倍 。"
561,"臺灣甜柿仔 兩工 都會使佇 廈門 上市 ，"
562,"吳明敏 認為 毋是無可能 ，"
563,"上予人 憂心的是 ，"
564,"中國 生鮮農產品 嘛用 遮爾緊的 速度 袂來 臺灣 ，"
565,"到時 臺灣農民 會閣較慘 。"
566,"外籍 貨輪 入 基隆港 竟然 箍 五青耆"
567,"民視新聞 陳崇翰 基隆報導"
568,"一台 隸屬 Cyprus 國籍的 法哈號 貨輪 對 香港 出發 ，"
569,"到 臺灣 停靠 基隆港 ，"
570,"但是 入港時 這台 貨輪 的 船桅頂 掛著 中國五青耆"
571,"被發現 以後 ，"
572,"船公司 趕緊請 船長 換上 中華民國 國旗 ，"
573,"為啥物 會掛著 五青耆 入 臺灣的 港口 ，"
574,"船公司 表示 是因為 船員 一時大意 。"
575,"這台 貨輪 停課佇 基隆港 東九號碼頭 ，"
576,"拄佇絡落貨 ，"
577,"貨輪的 船桅頂 掛著 是 中國五青耆 ，"
578,"柄毋是 中華民國 國旗 ，"
579,"承租的 船公司 知影 掛 旗仔 有問題"
580,"隨到 港區 要求 船長 換國旗 。"
581,"依照 航運法 的 規定 ，"
582,"船隻 佇來到 停靠 國家 港口 時陣 ，"
583,"應該 禮貌性的 改換做 當地 國家 國旗 ，"
584,"等一站 停靠 香港 的 法哈號 到 基隆港 了後 ，"
585,"疑似是 船員 佇無閒 入港 一時大意 ，"
586,"袂記得 換國旗 ，"
587,"毋久 航運法 對 掛旗 並無 強制規定 ，"
588,"抑袂有 處罰 ，"
589,"若是 無換 國旗 上加是 列入 無受歡迎 。"
590,"船公司 趕緊 解釋 無任何 政治因素 ，"
591,"只是 誤會一場 ，"
592,"柄趕緊 道歉 換國旗 ，"
593,"予 五生奇 的 爭議 較緊煞戲 。"
594,"美國 總統 就職 估計 五百萬人 觀禮"
595,"民視新聞 綜合報導"
596,"美國 後一任 總統 Obama ，"
597,"愛等到 兩千空九年 一月 二十號 ，"
598,"正會 正式 上任 。"
599,"無個 當工 的 就職 典禮 ，"
600,"估計 會吸引 懸到 五百萬人 ，"
602,"⿳⿳ㄨㄢˊ也好 維安工作 的 難度 ，"
603,"大幅 增加 ，"
604,"雖然 猶有 兩個月 時間 ，"
605,"但是 首都 華府 的 街頭 ，"
606,"準備 工作 已經 展開 。"
607,"無論是 觀賞 煙火 ，"
608,"也是 示威遊行 ，"
609,"華府的 國民廣場 ，"
610,"本來 就是 群眾活動 的 上好 場地 。"
611,"毋久 ， 應該 按怎 準備 ，"
612,"兩千空九年 一月 的 總統就職典禮 ，"
613,"煞好 華府市長 ，"
614,"相當 頭疼 。"
615,"大選 結果 出爐的 東暗 ，"
616,"Chicago 的 Grant-公園 都櫼入 二十四萬人 ，"
617,"聽 Obama 發表 感言 。"
618,"會當 想像 ，"
619,"這位 美國 史上 第一位 烏人總統 ，"
620,"宣誓 就職 的 歷史性 時刻 ，"
621,"現場 人潮 可能會 相當 狹櫼 。"
622,"負責 保護 總統 ，"
623,"以及 政府高官 的 祕密勤務局 表示 ，"
624,"只要 共 現有的 安全措施 小可修改 ，"
625,"不管 現場有 偌濟人 ，"
626,"維安工作 攏毋是 問題 。"
627,"唯一的 問題是 ，"
628,"Obama 減會 參考 Carter 佮 Clinton 的 做法 ，"
629,"突然 落車 佮 民眾 握手 ，"
630,"華府 街頭 會使 貯會落 五百萬人 馬 ？"
631,"根據 CNN 的 計算 ，"
632,"應該是 會用 ，"
633,"只無個 逐人的 空間 ，"
634,"細到 誠可怕 ，"
635,"大細 差不多像 電腦 液晶螢幕 。"
636,"另一个 問題是 歇-睏 ，"
637,"兩千空九年 一月底 ，"
638,"華府地區 的 飯店 、 民宿 ，"
639,"早就 被擔完 ，"
640,"這馬 網路頂 出現 大量 民眾 出租 ，"
641,"厝內的 房間 、 膨椅 ， 甚至是 草埔仔 ，"
642,"大趁 總統財 。"
643,"工課 職缺 百外个 倚 兩千人 搶工課"
644,"民視新聞 曾虹雯 、 鄭兆佐 高雄市報導"
645,"年關欲倚 失業率 煞 節節攀升 ，"
646,"加上 足濟 公司 大規模 裁員 ，"
647,"足濟人 上大的 願望 就是 揣一份 工課 顧腹肚 。"
648,"二十二號 佇 高雄 都有 一場 就業博覽會 ，"
649,"二十一間 廠商 釋出 一百八十一个 這闕 ，"
650,"攏是 一寡 餐飲 或是 清潔公司 ，"
651,"起薪 攏無權 ，"
652,"但煞有 倚欲 兩千人 積滿 會場 ，"
653,"其中 有袂少 就是 拄拄仔被 公司 裁員的 民眾 。"
654,"失業情形 嚴重鴨無嚴重 ，"
655,"看現場 排隊的 人潮 著知 。"
656,"李先生 失業 已經 五年 ，"
657,"六十歲 高齡 猶著 出來 坐工課 。"
658,"積佇 求職的 人潮中 ，"
659,"拄被 裁員的人 ⿳ㄨㄢ⿳⿳ㄋㄚˋ袂少 ，"
660,"干焦 希望 會有一份 顧腹肚的 工課 。"
661,"失業率 攀升 ，"
662,"中高齡 失業的人 較是 愈來愈濟 ，"
663,"除了是 公司裁員 ，"
664,"有人 因為 減薪 生活費 無夠用 著出來 坐兼職 ，"
665,"當然 猶有 拄畢業的 社會新鮮人 ，"
666,"對未來 無信心 。"
667,"坐工課 坐到 風火就 ，"
668,"失業 三個月以上 ，"
669,"才會使 來應徵的 隨上班區 排隊躼躼長 ，"
670,"冗一爿 仝款 一篷人 排甲躼躼長的 ，"
671,"毋是啥物 大公司 ，"
672,"只是 一般的 餐飲 佮 清潔業 ，"
673,"一萬八个 低起薪 這馬 一堆人 相爭做 。"
674,"野試抱 辦告別式 追悼 人權 已死"
675,"自由時報 記者 王敏為 報導"
676,"野試抱 辦告別式 悼念 人權 已死 。"
677,"佇 自由廣場 頭前 靜坐的 野刺波學運 學生 ，"
678,"昨日 早起 舉行 「 人權公祭 」 義色 ，"
679,"以 披麻帶孝 的 方式 為 人權 送山 ，"
680,"臺灣教授協會 發言人 陳儀深 嘛 到場 致意 。"
681,"學運團體 「 野刺波 」 佇 自由廣場 ，"
682,"和 臺灣民主紀念館 頭前 ，"
683,"靜坐 已經 欲倚 一個月 時間 。"
684,"雖然 學生 人數 有減少 ，"
685,"但是 學生的 動作 煞 不斷 加大 。"
686,"早起 學生 特別 佇 廣場 頭前 設 靈堂 ，"
687,"舉辦 人權 「 告別式 」 ，"
688,"宣讀 悼念 臺灣 人權 已死 祭文 。"
689,"句了解 ， 野試抱 專工 透過 限時掛號 方式 ，"
690,"寄發 訃聞 予 馬英九 佮 劉兆玄 、"
691,"中國國民黨 主席 吳伯雄 、 民主進步黨 主席 蔡英文 、"
692,"警政署長 王卓鈞 佮 國安局長 蔡朝明 等等 政治人物 ，"
693,"希望 𪜶 會通 前來 祭拜 。"
694,"但是 早起 的 告別式 ，"
695,"並無 看著 遮的 政治人物 前來 。"
696,"不過 來到 下晡 挨-5 時陣 ，"
697,"蔡英文 家己 專程 前來 ，"
698,"伊 表示 幾工前 幾擺 開車 經過 ，"
699,"按算欲 落車 佮 學生 見面 。"
700,"但是 掛心 被 外界人士 誤解 ，"
702,"所以 才 延延 無出現 。"
703,"另外 ， 學運團體 欲佇 下晡 ，"
704,"祀起 用 竹仔 搭起 ，"
705,"欲倚 兩層樓仔懸 的 懸塔 ，"
706,"吊掛 野試抱 國旗 。"
707,"同時 起 四座 長闊懸 二點四 公尺 ，"
708,"當徙動 的 試抱 泡蕊 ，"
709,"宣示 長期 抗議 決心 。"
710,"野試抱 唱聲 ，"
711,"若準 猶是 未獲得 政府 善意 回應 ，"
712,"欲繼續 起 較濟的 泡蕊 。"
713,"Dalai Lama 聲言 袂退休 宣誓為 Tibet 大業 奮鬥到底"
714,"佇 Tibet 人民 下願 流亡 精神領袖 Dalai Lama ，"
715,"袂閣 提及 「 退休 」 抑是 「 半退休 」 的 言論 ，"
716,"並且 繼續 擔任 Tibet 種到領袖 ，"
717,"Dalai Lama 今仔日 表示 ，"
718,"伊 袂退休 ，"
719,"並且 會為著 Tibet 大業 奮鬥到死 。"
720,"Dalai Lama 是佇 印度 疏幅 的 山城 Dharamsala 就是 Tibet 流亡政府 所在地 ，"
721,"向 媒體 記者 表示 伊的想法 。"
722,"伊澄清 有關 伊可能 咧欲 退休的 傳聞 ，"
723,"伊講 「 攏無 退休的 按算 ，"
724,"為著 Tibet 大業 奮鬥到死 ，"
725,"是我的 大義責任 」 。"
726,"伊 佇記者會頂 宣布 ："
727,"我的血肉 屬於 所有 Tibet 人民 所有 ，"
728,"我會 繼續 Tibet 大業 。 」"
729,"Dalai Lama 的 談話 ，"
730,"顯然 也佇 公開回應 Tibet 人 全球代表大會 ，"
731,"昨日佇 Dharamsala 閉幕時 宣讀的 決議文 。"
732,"佇為期 六工 的 分組 會議中 ，"
733,"五百外名 來自 世界 十四个 國家 佮 地區的 代表 ，"
734,"熱烈 討論了 今後 解決 Tibet 問題的 方針 。"
735,"佇 閉幕 典禮中 ，"
736,"大會 主席 Tibet 流亡議會 議長 Karma Cheophel ，"
737,"宣讀 大會 決議文 講 ，"
738,"Dalai Lama 是 Tibet 人民的 真正 代表 ，"
739,"希望 Dalai Lama 莫閣 提及 「 退休 」 抑是 「 半退休 」 的 言論 ，"
740,"繼續 擔任 Tibet 種到領袖 。"
741,"針對 中國 不三時 批評 Dalai Lama 的 問題 ，"
742,"Karma Cheophel 也警告講 ，"
743,"中國 對 Dalai Lama 進行 無端 指責 ，"
744,"傷害了 全體 Tibet 人民 、 全球 佛教信興 ，"
745,"特別是 傱團佛教圖 佮 世界 愛好 和平 人士的 感情 ，"
746,"並且佇 Tibet-人 佮 漢人 族群之間 製造 仇恨 ，"
747,"要求 中國政府 即時停止 抹烏 Dalai Lama 。"
748,"伊指出 ， 斤扱 Tibet 境內外 民意 佮 與會者 討論 內容 顯示 ，"
749,"Tibet-人 一致 支持 Dalai Lama 的 決定 ，"
750,"多數人 並且 支持 繼續 推行 「 中間道路 」 政策 ，"
751,"毋過 鑑余 中國 政府 的 強硬態度 ，"
752,"Tibet 民意 閣強烈 呼籲 佮 中國 會談 ，"
753,"若是佇 一定 期限內 無取得 實質成果 ，"
754,"無排除 欲選擇 Tibet 獨立 或是 民族自治 。"
755,"大會講 ， 最近佇 Tibet 境內 逐傱區 發生的 和平 抗議事件 ，"
756,"斤原在佇 中國 統治 Tibet 以來 ，"
757,"對 Tibet-人民 採取 一系列 殘酷的 政策 ，"
758,"有計畫 、 有步數的 對 Tibet 文化 、 宗教 採取 滅絕 措施 ，"
759,"展開 所講的 「 愛國主義教育 」 ，"
760,"向 Tibet 進行 大規模 移民 、 𧿬踏 人權 頂 ，"
761,"予 Tibet-人 長期 累積的 怨恨 一時之間 爆發 所致使 。"
762,"這擺 大會 是 基於 Dalai Lama 建議 ，"
763,"照 「 流亡 Tibet 人民獻將 」 ，"
764,"就今年 Tibet 境內 逐傱區 發生的 抗議事件 ，"
765,"造成 目前 嚴峻 局勢的 起因 ，"
766,"以及 甲遮的 相關的 國際局勢 ，"
767,"佮 中國政府 的 行為 頂 實際情況 為基礎 ，"
768,"由 全球各地 Tibet 與會代表 ，"
769,"對 未來 如何 解決 Tibet 問題 展開 深入討論 。"
770,"刑事人權 論壇 個案 闡述 冤屈"
771,"民視 新聞 報導"
772,"近來 檢調 偵查 前總統 陳水扁 俺 佮 地方首長 貪污案 的 過程 ，"
773,"引起 各方面 對 司法人權 的 關注 ，"
774,"民間輸改會 二十九號 針對 刑事人權 舉辦 論壇 ，"
775,"現場 也安排 曾經 受著 司法 迫害的 當事人 ，"
776,"闡述 遭受 不法待遇 的 冤屈 佮 無奈 。"
777,"刑事人權 的 議題 因為 近期 檢方 調查 ，"
778,"陳水扁 俺 佮 地方 首長 貪污案 ， 閣再 被炒作 ，"
779,"民間 輸改會 二十九號 舉辦 論壇 ，"
780,"邀請 個案 對 司法迫害的 過程 現身說法 ，"
781,"分享 這段期間的 心路歷程 。"
782,"蒙志忠 是 前 交通部 「 長途電話 」 管理局局長 ，"
783,"因為 被指 沐著 一九九三年 行動電話 採購弊案 ，"
784,"被拘押 三個月之久 ，"
785,"因為 調查員 不當取經 佮 檢察官 失職 ，"
786,"致使 官司 交纏 十五年 ，"
787,"兩千空八年 四月 法院 才 判決 無罪定讞 ，"
788,"長期 官司 纏身 也賠了 蒙志忠 的 青春 ，"
789,"司法制度 缺陷 往往 造成 當事人 無法挽回 的 遺憾 ，"
790,"也突出 改革的 重要性 佮 急煏姓 ，"
791,"民主自由 以 法治 做基礎 ，"
792,"但 執法的 公平姓 佮 正當姓 ，"
793,"往往 拄著 人為因素 的 破壞 ，"
794,"輸改會 論壇 以實例 做證 ，"
795,"也傳達 人民 相對 司法的 弱勢 聲音 。"
796,"許世楷 加油 贊聲 挺 中部 野試菢"
797,"眠是新勻 黃文良 、 余壽生 臺中報導"
798,"中部 地區 野試抱運動 ，"
799,"二十八號 暗時 學生 結束 佇 市民廣場 的 贈遭 ，"
800,"準備 行入 逐个 大學 校園內 推動 公民運動 ，"
802,"⿳⿳ㄨㄢˊ也 㧣著 寒風 到現場 為 學生 加油贊聲 。"
803,"高聲 表達 野試抱運動 的 三項 訴求 ，"
804,"中部 野試抱運動 佇經過 四百 五十 點鐘 的 靜坐 後 ，"
805,"決定 轉入 另一个 階段 的 運動方式 ，"
806,"對起先 到最後 一點鐘 ，"
807,"中部的 野試抱活動 都有 真濟 熱情民眾 佇邊仔 支持 ，"
808,"縱然是 㧣著 寒風 ⿳⿳ㄨㄢˊ也 無阻攔 袂牢 民眾 的 熱情 。"
809,"前 駐日代表 許世楷 ，"
810,"佇 中部 野試抱運動 靜坐的最後 一暗 ，"
811,"佮 少年一輩 分享 伊的 經歷 ，"
812,"佇 板仔頂 崁上 手模 ，"
813,"象徵 中部的 野試抱運動 準備 轉進 逐校園內 。"
814,"深深 一鞠躬 ，"
815,"參與 贈遭的 大學生𪜶 感謝 各界 對 𪜶的 支持 ，"
816,"𪜶 相約 十二月 七號 臺北 見面 。"
817,"電腦 病毒 用 節慶 促銷 包裹 做藉口 偷提 用戶 資料"
818,"自由時報 積時薪筠"
819,"聰明的 Hacker 為著 吸引人 點閱 ，"
820,"共 病毒 用 節日 包裝 ，"
821,"透過 聖誕節 促銷 方案 ，"
822,"誘拐 夢誘因 中計 ，"
823,"其中以 McDonalds 佮 Coca-Cola 的 名義 發出的 ，"
824,"促銷 方案 上普遍 ，"
825,"寒冬 迫人 ， 過節的 氣氛 愈來愈厚 ，"
826,"不過 ， 收著 各式 聖誕節 請安 和 促銷案 的 訊息 時 ，"
827,"細膩是 來自 Hacker 的 請安 。"
828,"尤其是 來自 McDonalds 佮 Coca Cola 名義的 電子郵件 ，"
829,"應更加 提防 。"
830,"網路 安全 業者 發現 ，"
831,"聖誕節 前暝 有 大批 病毒 ，"
832,"以 McDonalds 抑是 Coca Cola 為名義 ，"
833,"發出 以 「 McDonalds 祝你 聖擲 快樂 ！ 」 為標題 的 坯信 ，"
834,"內底 分別 附有 節錢罐 的 壓縮 檔案 ，"
835,"一旦 收批的人 執行 檔案 ，"
836,"就會 感染 病毒 ，"
837,"共 電腦中 的 資料 知入 後門 軟體 ，"
838,"蔗這 偷提 使用者 密碼 。"
839,"而且 這个 病毒 會透過 檔案 分享 軟體 ，"
840,"以及 外接 硬碟 頂 方式 湠開 ，"
841,"並且 連接 惡意網站 自動 更新 惡意 軟體 ，"
842,"提醒 民眾 收 電子郵件 時 ，"
843,"需要 加瘤心 。"
844,"臺灣 以 觀察員 身分 參與 聯合國 氣候 公約 會議"
845,"自由時報報導"
846,"管制 全球 溫室 氣體 排放的 聯合國 氣候 變化 綱要 公約 ，"
847,"十二月 一號 佇 波蘭 召開 第十四次 締約國 大會 ，"
848,"佮 京都 議定書 第四次 締約國 會議 ，"
849,"臺灣 照例 以 觀察員 身份 參與 ，"
850,"報告 溫室 氣體 減量 管理 作法 。"
851,"環保署 今仔日 發布 新聞稿 指出 ，"
852,"聯合國 氣候 變化 綱要 公約 第十四次 締約國 大會 ，"
853,"佮 京都 議定書 第四次 締約國 會議 ，"
854,"十二月 一號 到 十二號 佇 波蘭 Poznan 舉行 ，"
855,"為期 兩禮拜 ，"
856,"總計 全球 有 一百 八十外个 國家 代表 參加 ，"
857,"臺灣 照往例 以 觀察員 身分 參與 。"
858,"臺灣 代表團 成員 包括 環保署 、 外交部 、"
859,"經建會 、 經濟部 能源局 、 農委會 林務局 、"
860,"臺電 、 中鋼 、 中油 、 臺灣 半導體 產業協會 、"
861,"工研院 頂 國內 相關 行政 部門 ，"
862,"產業界 佮 學術 研究 機構 代表 頂 ，"
863,"由 臺灣 永續 能源 研究 基金會 董事長 簡又新 帶隊 。"
864,"環保署 表示 ，"
865,"臺灣 代表團 佇 六號 暗時 應邀 出席 ，"
866,"由 氣候 公約 佮 國際 排放 交易 協會 ，"
867,"共同 合辦的 一場 官方 正式 周邊 會議 ，"
868,"發表 臺灣 因應 氣候 變遷 立場 和 推動 策略 。"
869,"環保署 表示"
870,"各國 佇 會議中 欲 共同 商討 ，"
871,"後京都 減量 責任 和 全球 暖化 因應 對策 ，"
872,"臺灣 代表團 佇 會議 期間 ，"
873,"除了 欲 掌握 溫室 氣體 減量 國際 管制 趨勢 以外 ，"
874,"嘛向 世界 各國 說明 ，"
875,"臺灣 節能 減碳 的 成果 佮 維護 全球 環境的 立場 。"
876,"村越 八十年 Atayal 傳統 服裝 重回 部落"
877,"自由時報 積時薪筠"
878,"Atayal 傳統 服裝 佇 部落 失傳 強欲 八十外年 ，"
879,"教育部 管轄的 國立 臺灣 史前 文化 博物館 ，"
880,"今仔日 發表 「 重現 Atayal ─ huat4-Atayal 傳統 服裝 重製 圖錄 」 ，"
881,"並且 共伊 數位化 典藏 ，"
882,"Atayal 織布 文化 以後 免於 失傳 。"
883,"負責 製作 兩百 十七 領 Atayal 八大社群 傳統 服裝 ，"
884,"提供 史前 博物館 典藏的 Atayal 野桐 工作坊 ，"
885,"負責人 Yuma ． Taru 表示 ，"
886,"織布 是 Atayal 女性 的 重要 技能 ，"
887,"女性 愛會曉 織布 才有 資格 刺面 ，"
888,"但因 日本時代 的 皇民化運動 ，"
889,"以及 中國國民黨 當局 要求 山地 平地化 運動 ，"
890,"Atayal 女性 被禁止 織布 ，"
891,"致使 這項 重要 技藝 失傳 八十外年 。"
892,"為著 保存 Atayal 這項 重要 傳統 技藝 ，"
893,"Yuma 早佇 二十年前 ，"
894,"開始 鬥 這項 失傳 已久的 織布 技術 ，"
895,"對 訪問 要保有 織布 技藝 但賰 無濟的 刺面 老大人 ，"
896,"紀錄 𪜶 穿插的 服裝 ，"
897,"一直到 兩千空四年 十月 ，"
898,"獲得 史前 文化 博物館 研究 經費 鬥幫贊 ，"
899,"有機會 到 日本 素的 保有 臺灣 原住民 紀錄的 博物館 拜訪 、 交涉 ，"
